id,kick_off_time,humidity,broadcasters,attendance,capacity,lat,lon,holiday,weather_encoded,match_year,match_month,match_day,address_encoded,group_encoded,section_encoded,home_team_encoded,away_team_encoded,away_distance
17018,1904,83,2,14471.0,36894,34.4407675,132.39321828072832,2,2,2015,8,16,11,0,7,11,22,716973.9849417025
17019,1904,88,3,14136.0,15732,35.342153,139.344695,1,1,2015,8,22,18,7,8,26,10,29459.025701393675
17020,1804,65,2,9113.0,17000,35.624201,138.584328,1,2,2015,8,22,10,1,8,2,23,326700.89393009787
17021,1903,83,2,19615.0,41684,37.88257595,139.05915840743222,1,1,2015,8,22,14,1,8,15,11,708575.0715655666
17022,1904,62,2,19011.0,43739,35.0845879,137.17087353460715,1,2,2015,8,22,13,1,8,7,3,238641.03669739733
17023,1904,60,2,18321.0,24130,33.3716798,130.5202079,1,2,2015,8,22,1,2,8,28,12,869338.2512385856
17024,1834,79,2,16700.0,38620,35.9920049,140.64036786659403,1,2,2015,8,22,20,7,8,16,25,250714.8114868095
17025,1834,69,2,33932.0,62010,35.903486900000004,139.71744524095004,1,2,2015,8,22,5,7,8,9,27,281850.5733389653
17026,1903,91,2,7385.0,15349,35.848468350000005,139.97511131070166,0,1,2015,8,20,4,7,8,22,21,184219.75278629534
17027,1900,67,2,15333.0,21000,34.810305,135.5426977881143,1,2,2015,8,22,7,6,8,1,6,260275.01689058606
17028,1904,84,2,14573.0,19526,38.319142150000005,140.8818652981643,1,1,2015,8,29,8,5,9,27,15,169499.95975712163
17029,1804,75,2,14954.0,19594,34.9847018,138.4812509609019,1,1,2015,8,29,23,1,9,6,3,134971.44293051172
17030,1904,82,2,14637.0,35910,34.679991,135.07706,1,0,2015,8,29,2,6,9,23,28,469201.32322766696
17031,1904,93,3,13916.0,36894,34.4407675,132.39321828072832,1,0,2015,8,29,11,0,9,11,7,421003.0625486455
17032,1903,94,2,8002.0,15349,35.848468350000005,139.97511131070166,2,0,2015,8,30,4,7,9,22,2,128785.66079682321
17033,1903,80,2,22632.0,26232,35.5858,139.6527088,1,1,2015,8,29,18,7,9,10,16,110307.01847937395
17034,1830,82,2,33467.0,71624,35.5099882,139.60638254387774,1,1,2015,8,29,18,7,9,12,9,38769.34110276329
17035,1904,74,2,14985.0,21000,34.810305,135.5426977881143,2,1,2015,8,30,7,6,9,1,26,380259.3415245128
17036,1403,47,2,15412.0,20396,36.1798,137.91714,3,2,2015,9,23,22,1,9,21,25,315256.9338768075
17037,1905,81,2,8137.0,20638,38.33557565,140.37744284078218,1,2,2015,9,12,9,5,10,25,11,833809.1835617755
17038,1904,73,3,22328.0,47851,35.66418645,139.52707517816015,1,2,2015,9,12,15,7,10,3,23,410111.1324609317
17039,1906,71,2,12230.0,15732,35.342153,139.344695,1,2,2015,9,12,18,7,10,26,21,179190.5774023012
17040,1835,62,2,11069.0,17000,35.624201,138.584328,1,2,2015,9,12,10,1,10,2,10,97932.50197507988
17041,1904,58,2,25336.0,41684,37.88257595,139.05915840743222,1,2,2015,9,12,14,1,10,15,12,275205.08443867863
17042,1835,65,2,21008.0,43739,35.0845879,137.17087353460715,1,2,2015,9,12,13,1,10,7,27,483972.26772135415
17043,1904,76,3,10501.0,24130,33.3716798,130.5202079,1,0,2015,9,12,1,2,10,28,6,746241.0799886511
17044,1836,81,2,22380.0,38620,35.9920049,140.64036786659403,1,2,2015,9,12,20,7,10,16,1,487519.48837062914
17045,1936,78,2,23957.0,62010,35.903486900000004,139.71744524095004,0,0,2015,9,11,5,7,10,9,22,49463.23462024799
17046,1834,63,2,12635.0,19526,38.319142150000005,140.8818652981643,1,2,2015,9,19,8,5,11,27,26,337284.8111451656
17047,1904,63,2,20238.0,26232,35.5858,139.6527088,1,2,2015,9,19,18,7,11,10,7,253520.11062408853
17048,1904,70,3,30999.0,71624,35.5099882,139.60638254387774,1,2,2015,9,19,18,7,11,12,3,21330.7230963926
17049,1904,57,2,14471.0,35910,34.679991,135.07706,1,2,2015,9,19,2,6,11,23,15,503318.96701569087
17050,1904,74,2,18625.0,36894,34.4407675,132.39321828072832,1,2,2015,9,19,11,0,11,11,28,234591.90460451873
17051,1903,77,2,10520.0,15349,35.848468350000005,139.97511131070166,2,2,2015,9,20,4,7,11,22,25,267650.13865894335
17052,1704,41,2,12131.0,17000,35.624201,138.584328,1,2,2015,9,19,10,1,11,2,16,185876.34364740353
17053,1403,54,3,18052.0,20396,36.1798,137.91714,2,2,2015,9,20,22,1,11,21,1,273608.21476535307
17054,1904,87,2,19232.0,50889,34.74343045,137.97072889535485,1,2,2015,9,19,23,1,11,6,9,196339.9519222752
17055,1404,70,4,13737.0,20638,38.33557565,140.37744284078218,1,1,2015,9,26,9,5,12,25,27,43906.66885138779
17056,1834,75,2,36671.0,47851,35.66418645,139.52707517816015,1,1,2015,9,26,15,7,12,3,21,163301.90719784057
17057,1503,78,3,14046.0,15732,35.342153,139.344695,1,1,2015,9,26,18,7,12,26,12,29459.025701393675
17058,1904,79,3,22573.0,41684,37.88257595,139.05915840743222,1,1,2015,9,26,14,1,12,15,10,275205.08443867863
17059,1504,77,3,13053.0,19594,34.9847018,138.4812509609019,1,2,2015,9,26,23,1,12,6,11,555532.0398587792
17060,1934,80,3,11570.0,27000,35.122544250000004,136.94425140496497,1,1,2015,9,26,13,1,12,7,23,167912.76621844538
17061,1504,54,2,9672.0,24130,33.3716798,130.5202079,1,2,2015,9,26,1,2,12,28,2,781304.5811171567
17062,1504,81,2,29030.0,38620,35.9920049,140.64036786659403,1,1,2015,9,26,20,7,12,16,9,90807.37851436491
17063,1603,60,2,16438.0,21000,34.810305,135.5426977881143,1,1,2015,9,26,7,6,12,1,22,426248.32898453536
17064,1404,42,4,15685.0,19526,38.319142150000005,140.8818652981643,1,2,2015,10,3,8,5,13,27,12,337284.8111451656
17065,1604,60,2,10254.0,15732,35.342153,139.344695,1,2,2015,10,3,18,7,13,26,25,334177.1390766871
17066,1834,61,2,11102.0,17000,35.624201,138.584328,1,2,2015,10,3,10,1,13,2,15,255753.51876911568
17067,1504,52,2,17371.0,20396,36.1798,137.91714,1,2,2015,10,3,22,1,13,21,6,139975.58344665624
17068,1904,90,3,18810.0,36894,34.4407675,132.39321828072832,1,2,2015,10,3,11,0,13,11,3,679810.2019215494
17069,1604,55,2,35015.0,62010,35.903486900000004,139.71744524095004,1,2,2015,10,3,5,7,13,9,28,912519.1070070061
17070,1903,72,2,10103.0,15349,35.848468350000005,139.97511131070166,1,2,2015,10,3,4,7,13,22,7,288035.56682588183
17071,1404,37,2,24300.0,26232,35.5858,139.6527088,2,2,2015,10,4,18,7,13,10,1,389685.52999017376
17072,1503,34,3,16871.0,29913,34.656696600000004,135.16976000179085,1,2,2015,10,3,2,6,13,23,16,513902.38213415036
17074,1905,81,3,8191.0,20638,38.33557565,140.37744284078218,1,2,2015,10,17,9,5,14,25,2,337238.6786096348
17075,1404,78,3,22577.0,47851,35.66418645,139.52707517816015,1,1,2015,10,17,15,7,14,3,26,26214.45998889379
17076,1405,74,2,22598.0,71624,35.5099882,139.60638254387774,1,1,2015,10,17,18,7,14,12,23,413360.53985050373
17077,1833,64,2,31324.0,41684,37.88257595,139.05915840743222,1,2,2015,10,17,14,1,14,15,21,157291.93749823456
17078,1404,56,3,13399.0,19594,34.9847018,138.4812509609019,1,2,2015,10,17,23,1,14,6,27,422503.9231878554
17079,1405,41,4,19751.0,36894,34.4407675,132.39321828072832,1,2,2015,10,17,11,0,14,11,10,671397.7944386102
17080,1834,54,2,13707.0,24130,33.3716798,130.5202079,1,2,2015,10,17,1,2,14,28,7,621230.2787187302
17081,1404,81,2,13633.0,38620,35.9920049,140.64036786659403,1,1,2015,10,17,20,7,14,16,22,63510.45002327489
17082,1403,50,2,18638.0,21000,34.810305,135.5426977881143,1,2,2015,10,17,7,6,14,1,9,390855.0738553323
17083,1403,43,2,23701.0,26232,35.5858,139.6527088,1,2,2015,10,24,18,7,15,10,12,15372.601197457492
17084,1404,41,3,11062.0,17000,35.624201,138.584328,1,2,2015,10,24,10,1,15,2,11,575300.6712716711
17085,1403,34,3,17462.0,20396,36.1798,137.91714,1,2,2015,10,24,22,1,15,21,28,769552.4730543948
17086,1404,49,4,12045.0,27000,35.122544250000004,136.94425140496497,1,2,2015,10,24,13,1,15,7,15,360215.217690851
17087,1404,50,2,11508.0,29913,34.656696600000004,135.16976000179085,1,2,2015,10,24,2,6,15,23,25,612049.420765047
17088,1403,56,3,19263.0,19526,38.319142150000005,140.8818652981643,2,2,2015,10,25,8,5,15,27,1,626947.8689836717
17089,1402,55,4,38952.0,47851,35.66418645,139.52707517816015,1,2,2015,10,24,15,7,15,3,9,24094.73325227296
17090,1403,55,3,14227.0,15732,35.342153,139.344695,1,2,2015,10,24,18,7,15,26,16,149049.94584634388
17091,1404,44,3,12238.0,19594,34.9847018,138.4812509609019,1,2,2015,10,24,23,1,15,6,22,164419.09676051186
17092,1402,72,2,8281.0,20638,38.33557565,140.37744284078218,1,2,2015,11,7,9,5,16,25,6,413137.8899474235
17093,1402,62,3,25272.0,41684,37.88257595,139.05915840743222,1,1,2015,11,7,14,1,16,15,26,275205.08443867863
17094,1404,46,2,16970.0,43739,35.0845879,137.17087353460715,1,1,2015,11,7,13,1,16,7,2,142437.15455243943
17095,1403,56,5,18092.0,29913,34.656696600000004,135.16976000179085,1,1,2015,11,7,2,6,16,23,21,351150.64931509696
17096,1403,49,4,13860.0,24130,33.3716798,130.5202079,1,1,2015,11,7,1,2,16,28,27,1080827.129352497
17097,1403,67,4,22755.0,38620,35.9920049,140.64036786659403,1,1,2015,11,7,20,7,16,16,12,108647.19724787172
17098,1403,55,4,46597.0,62010,35.903486900000004,139.71744524095004,1,1,2015,11,7,5,7,16,9,10,51047.327284763094
17099,1403,68,2,12497.0,15349,35.848468350000005,139.97511131070166,1,1,2015,11,7,4,7,16,22,3,31134.642055125467
17100,1403,61,3,17435.0,21000,34.810305,135.5426977881143,1,1,2015,11,7,7,6,16,1,11,286500.21590696
17101,1334,60,3,30753.0,47851,35.66418645,139.52707517816015,2,1,2015,11,22,15,7,17,3,28,888841.2845489439
17102,1333,53,3,22511.0,26232,35.5858,139.6527088,2,1,2015,11,22,18,7,17,10,27,316937.86889082426
17103,1335,57,2,44226.0,71624,35.5099882,139.60638254387774,2,1,2015,11,22,18,7,17,12,21,180331.43046735134
17104,1334,48,2,14036.0,17000,35.624201,138.584328,2,1,2015,11,22,10,1,17,2,6,74102.56887921764
17105,1336,58,3,33210.0,36894,34.4407675,132.39321828072832,2,2,2015,11,22,11,0,17,11,26,671397.7944386102
17106,1333,58,2,25151.0,38620,35.9920049,140.64036786659403,2,1,2015,11,22,20,7,17,16,7,350145.84725605574
17107,1334,54,4,52133.0,62010,35.903486900000004,139.71744524095004,2,1,2015,11,22,5,7,17,9,23,433751.62862089806
17108,1333,66,2,13127.0,15349,35.848468350000005,139.97511131070166,2,1,2015,11,22,4,7,17,22,15,243160.67315716652
17109,1333,46,2,18219.0,21000,34.810305,135.5426977881143,2,1,2015,11,22,7,6,17,1,25,575339.3168119307
17894,1403,34,6,14333.0,15165,34.7251498,137.8751465,1,2,2016,2,27,23,1,1,5,7,101852.14315939632
17895,1404,78,3,18120.0,36894,34.4407675,132.39321828072832,1,0,2016,2,27,11,0,1,11,10,671397.7944386102
17896,1405,74,4,19762.0,24130,33.3716798,130.5202079,1,1,2016,2,27,1,2,1,28,18,27743.262369653585
17897,1503,41,2,13416.0,15349,35.848468350000005,139.97511131070166,1,2,2016,2,27,4,7,1,22,9,29583.85915407332
17898,1503,46,3,14058.0,15732,35.342153,139.344695,1,2,2016,2,27,18,7,1,26,15,285490.1562467508
17899,1505,56,2,23862.0,29913,34.656696600000004,135.16976000179085,1,3,2016,2,27,2,6,1,23,2,329264.4493366435
17900,1835,38,2,24898.0,71624,35.5099882,139.60638254387774,1,2,2016,2,27,18,7,1,12,27,326274.29719430744
17901,1904,51,4,25776.0,47851,35.66418645,139.52707517816015,1,2,2016,2,27,15,7,1,3,8,24094.73325227296
17902,1409,46,3,32463.0,40000,34.799964,135.539011,2,2,2016,2,28,7,6,1,1,16,476570.8654039807
17903,1504,63,3,19696.0,38620,35.9920049,140.64036786659403,1,1,2016,3,5,20,7,2,16,28,995398.0361220771
17904,1503,74,3,21871.0,26232,35.5858,139.6527088,1,2,2016,3,5,18,7,2,10,26,15372.601197457492
17905,1604,65,3,12696.0,15491,35.91625305,139.6334514171515,1,1,2016,3,5,5,7,2,8,22,56191.61036742845
17906,1830,66,2,12487.0,29913,34.656696600000004,135.16976000179085,1,2,2016,3,5,2,6,2,23,15,499390.1202287237
17907,1905,50,3,16968.0,21562,33.586099,130.460067,1,2,2016,3,5,19,2,2,18,12,867679.2677604223
17908,1305,35,2,14103.0,17000,35.624201,138.584328,2,1,2016,3,6,10,1,2,2,1,298027.2348831316
17909,1404,68,2,43826.0,62010,35.903486900000004,139.71744524095004,2,1,2016,3,6,5,7,2,9,5,158886.07457911022
17910,1505,68,4,27061.0,43739,35.0845879,137.17087353460715,2,1,2016,3,6,13,1,2,7,11,438102.9957716523
17911,1533,68,3,16918.0,19526,38.319142150000005,140.8818652981643,2,1,2016,3,6,8,5,2,27,3,310489.1131417974
17912,1904,65,2,11488.0,47851,35.66418645,139.52707517816015,0,1,2016,3,11,15,7,3,3,23,410111.1324609317
17913,1904,47,2,20535.0,40000,34.799964,135.539011,0,2,2016,3,11,7,6,3,1,8,391539.84047764813
17914,1304,39,2,13460.0,36894,34.4407675,132.39321828072832,1,1,2016,3,12,11,0,3,11,26,671397.7944386102
17915,1402,35,3,15826.0,19526,38.319142150000005,140.8818652981643,1,1,2016,3,12,8,5,3,27,16,222811.90468523154
17916,1404,52,2,27946.0,62010,35.903486900000004,139.71744524095004,1,1,2016,3,12,5,7,3,9,18,888310.010546137
17917,1504,37,4,20771.0,41684,37.88257595,139.05915840743222,1,2,2016,3,12,14,1,3,15,12,275205.08443867863
17918,1604,51,2,8697.0,24130,33.3716798,130.5202079,1,2,2016,3,12,1,2,3,28,2,781304.5811171567
17919,1830,62,2,10280.0,15349,35.848468350000005,139.97511131070166,1,1,2016,3,12,4,7,3,22,5,173945.78967665776
17920,1904,54,3,16513.0,26232,35.5858,139.6527088,1,1,2016,3,12,18,7,3,10,7,253520.11062408853
17921,1303,89,3,10436.0,15442,35.4690346,139.60369908044174,1,0,2016,3,19,18,7,4,12,28,890291.1388065101
17922,1404,58,3,9567.0,17000,35.624201,138.584328,1,2,2016,3,19,10,1,4,2,10,97932.50197507988
17923,1403,78,3,14627.0,41684,37.88257595,139.05915840743222,1,1,2016,3,19,14,1,4,15,22,270062.18596825155
17924,1404,62,2,9232.0,27000,35.122544250000004,136.94425140496497,1,2,2016,3,19,13,1,4,7,27,494988.6113859548
17925,1504,85,2,15996.0,38620,35.9920049,140.64036786659403,1,1,2016,3,19,20,7,4,16,3,92061.75948546133
17926,1605,69,2,16026.0,29913,34.656696600000004,135.16976000179085,1,1,2016,3,19,2,6,4,23,1,32177.796759181605
17927,1904,87,3,11002.0,15165,34.7251498,137.8751465,1,2,2016,3,19,23,1,4,5,18,698488.9809780158
17928,1604,32,3,13452.0,15491,35.91625305,139.6334514171515,3,2,2016,3,20,5,7,4,8,11,674867.0697530208
17929,1604,67,2,14419.0,15732,35.342153,139.344695,3,1,2016,3,20,18,7,4,26,9,63460.53563852501
17930,1934,58,2,22766.0,62010,35.903486900000004,139.71744524095004,0,1,2016,4,1,5,7,5,9,2,107145.91129847868
17931,1934,84,2,9587.0,36894,34.4407675,132.39321828072832,0,1,2016,4,1,11,0,5,11,27,871034.1700502507
17932,1403,58,4,9479.0,21562,33.586099,130.460067,1,2,2016,4,2,19,2,5,18,15,909984.6234146254
17933,1503,53,2,23955.0,26232,35.5858,139.6527088,1,1,2016,4,2,18,7,5,10,16,110307.01847937395
17934,1504,48,2,9144.0,24130,33.3716798,130.5202079,1,2,2016,4,2,1,2,5,28,22,915731.1281626407
17935,1604,52,2,11271.0,15491,35.91625305,139.6334514171515,1,1,2016,4,2,5,7,5,8,5,154098.27336016778
17936,1603,53,2,20249.0,47851,35.66418645,139.52707517816015,1,1,2016,4,2,15,7,5,3,7,243947.56999590385
17937,1834,66,2,8052.0,15732,35.342153,139.344695,1,1,2016,4,2,18,7,5,26,23,386599.0992482858
17938,1904,61,3,34231.0,40000,34.799964,135.539011,1,1,2016,4,2,7,6,5,1,12,380827.26655762806
17939,1305,49,2,38382.0,71624,35.5099882,139.60638254387774,2,2,2016,4,10,18,7,6,12,9,38769.34110276329
17940,1304,37,2,12417.0,43739,35.0845879,137.17087353460715,2,1,2016,4,10,13,1,6,7,8,240612.01719628708
17941,1305,62,2,21254.0,29913,34.656696600000004,135.16976000179085,2,1,2016,4,10,2,6,6,23,18,453447.6415692848
17942,1404,51,2,18011.0,19526,38.319142150000005,140.8818652981643,2,1,2016,4,10,8,5,6,27,1,626947.8689836717
17943,1404,31,2,10027.0,17000,35.624201,138.584328,2,1,2016,4,10,10,1,6,2,26,97932.50197507988
17944,1503,45,2,18402.0,26232,35.5858,139.6527088,2,1,2016,4,10,18,7,6,10,28,897685.4343718652
17945,1604,73,2,19764.0,38620,35.9920049,140.64036786659403,2,1,2016,4,10,20,7,6,16,11,765528.6331000676
17946,1604,62,3,18210.0,41684,37.88257595,139.05915840743222,2,1,2016,4,10,14,1,6,15,5,328072.0073207444
17947,1904,76,3,10470.0,15349,35.848468350000005,139.97511131070166,2,1,2016,4,10,4,7,6,22,3,31134.642055125467
17948,1904,26,2,13731.0,40000,34.799964,135.539011,0,1,2016,4,15,7,6,7,1,22,426840.82022653194
17949,1934,58,2,8602.0,36894,34.4407675,132.39321828072832,0,2,2016,4,15,11,0,7,11,15,709090.2102824639
17950,1904,63,2,5870.0,21562,33.586099,130.460067,0,2,2016,6,2,19,2,7,18,7,618554.0499908271
17951,1404,53,2,31012.0,62010,35.903486900000004,139.71744524095004,1,2,2016,4,16,5,7,7,9,27,281850.5733389653
17952,1503,42,3,29208.0,47851,35.66418645,139.52707517816015,1,2,2016,4,16,15,7,7,3,10,26214.45998889379
17953,1604,37,3,9659.0,15491,35.91625305,139.6334514171515,1,2,2016,4,16,5,7,7,8,2,100182.19947617885
17954,1604,65,2,13039.0,15732,35.342153,139.344695,1,2,2016,4,16,18,7,7,26,16,149049.94584634388
17955,1904,59,2,6499.0,24130,33.3716798,130.5202079,0,2,2016,6,2,1,2,7,28,23,454760.9597973294
17956,1830,85,2,14385.0,15165,34.7251498,137.8751465,1,2,2016,4,16,23,1,7,5,12,179977.01380053852
17957,1304,38,2,8957.0,27000,35.122544250000004,136.94425140496497,2,2,2016,4,24,13,1,8,7,15,360215.217690851
17958,1305,43,3,12678.0,29913,34.656696600000004,135.16976000179085,2,2,2016,4,24,2,6,8,23,27,649312.6005369001
17959,1304,53,3,18508.0,21562,33.586099,130.460067,2,2,2016,4,24,19,2,8,18,1,482257.75069305603
17960,1404,38,2,25106.0,71624,35.5099882,139.60638254387774,2,1,2016,4,24,18,7,8,12,11,664223.2303223981
17961,1404,51,3,12123.0,17000,35.624201,138.584328,2,1,2016,4,24,10,1,8,2,3,100529.33476575841
17962,1604,66,3,15914.0,38620,35.9920049,140.64036786659403,2,2,2016,4,24,20,7,8,16,22,63510.45002327489
17963,1603,41,2,25450.0,26232,35.5858,139.6527088,2,1,2016,4,24,18,7,8,10,9,30179.493203425165
17964,1604,55,2,9332.0,24130,33.3716798,130.5202079,2,2,2016,4,24,1,2,8,28,5,746241.0799886511
17965,1804,51,2,9080.0,15732,35.342153,139.344695,2,1,2016,4,24,18,7,8,26,8,63460.53563852501
17966,1303,56,2,33941.0,40000,34.799964,135.539011,3,1,2016,4,29,7,6,9,1,10,380827.26655762806
17967,1404,33,2,42547.0,62010,35.903486900000004,139.71744524095004,3,2,2016,4,29,5,7,9,9,7,267205.62503119215
17968,1404,32,3,14379.0,15165,34.7251498,137.8751465,3,2,2016,4,29,23,1,9,5,11,498282.1577384246
17969,1704,38,2,23625.0,47851,35.66418645,139.52707517816015,3,2,2016,4,29,15,7,9,3,18,865444.9536373535
17970,1403,31,3,14032.0,19526,38.319142150000005,140.8818652981643,1,2,2016,4,30,8,5,9,27,28,1108813.5238156503
17971,1503,42,4,12594.0,15491,35.91625305,139.6334514171515,1,2,2016,4,30,5,7,9,8,16,87121.21372255881
17972,1504,52,2,11382.0,15349,35.848468350000005,139.97511131070166,1,2,2016,4,30,4,7,9,22,23,454464.23222553905
17973,1833,63,2,17607.0,41684,37.88257595,139.05915840743222,1,1,2016,4,30,14,1,9,15,2,249940.03940441055
17974,1904,62,3,26518.0,71624,35.5099882,139.60638254387774,1,2,2016,4,30,18,7,9,12,26,7662.3856040149585
17975,1304,38,2,20219.0,24130,33.3716798,130.5202079,3,2,2016,5,4,1,2,10,28,26,869338.2512385856
17976,1403,27,3,23812.0,26232,35.5858,139.6527088,3,2,2016,5,4,18,7,10,10,27,316937.86889082426
17977,1404,38,2,27669.0,43739,35.0845879,137.17087353460715,3,2,2016,5,4,13,1,10,7,12,228453.03065198107
17978,1404,25,2,12418.0,21562,33.586099,130.460067,3,2,2016,5,4,19,2,10,18,8,878072.1006698807
17979,1604,44,2,24805.0,38620,35.9920049,140.64036786659403,3,2,2016,5,4,20,7,10,16,15,256263.35975721633
17980,1605,60,2,17038.0,29913,34.656696600000004,135.16976000179085,3,2,2016,5,4,2,6,10,23,5,296114.19664869516
17981,1904,28,3,11338.0,17000,35.624201,138.584328,3,2,2016,5,4,10,1,10,2,22,139436.40785838288
17982,1903,70,3,15358.0,47851,35.66418645,139.52707517816015,0,1,2016,6,15,15,7,10,3,11,659944.3762228148
17983,1904,67,2,29397.0,40000,34.799964,135.539011,0,2,2016,6,15,7,6,10,1,9,391539.84047764813
17984,1303,25,2,13977.0,15349,35.848468350000005,139.97511131070166,2,1,2016,5,8,4,7,11,22,10,53733.988180980465
17985,1304,23,2,15000.0,43739,35.0845879,137.17087353460715,2,2,2016,5,8,13,1,11,7,23,186869.99795090331
17986,1403,46,2,18021.0,71624,35.5099882,139.60638254387774,2,2,2016,5,8,18,7,11,12,2,95581.85997174484
17987,1504,33,2,12504.0,19526,38.319142150000005,140.8818652981643,2,2,2016,5,8,8,5,11,27,18,1078035.3498569953
17988,1604,42,2,13880.0,15491,35.91625305,139.6334514171515,2,2,2016,5,8,5,7,11,8,9,6617.127738302282
17989,1604,68,2,13029.0,15732,35.342153,139.344695,2,2,2016,5,8,18,7,11,26,3,49729.4800308263
17990,1603,36,2,27439.0,41684,37.88257595,139.05915840743222,2,2,2016,5,8,14,1,11,15,1,476287.2880928351
17991,1604,45,2,16733.0,36894,34.4407675,132.39321828072832,2,1,2016,5,8,11,0,11,11,28,234591.90460451873
17992,1904,64,3,14155.0,15165,34.7251498,137.8751465,2,2,2016,5,8,23,1,11,5,16,294204.54269757203
17993,1904,70,2,13046.0,47851,35.66418645,139.52707517816015,0,2,2016,5,13,15,7,12,3,28,888841.2845489439
17994,1904,51,2,17299.0,40000,34.799964,135.539011,0,2,2016,5,13,7,6,12,1,5,260711.25108356302
17995,1934,65,2,8956.0,36894,34.4407675,132.39321828072832,0,2,2016,5,13,11,0,12,11,22,716973.9849417025
17996,1403,46,3,12892.0,19526,38.319142150000005,140.8818652981643,1,1,2016,5,14,8,5,12,27,8,294363.8521021958
17997,1404,42,2,33763.0,62010,35.903486900000004,139.71744524095004,1,2,2016,5,14,5,7,12,9,15,230232.7909749306
17998,1403,65,3,8048.0,21562,33.586099,130.460067,1,2,2016,5,14,19,2,12,18,26,867679.2677604223
17999,1504,50,2,20215.0,26232,35.5858,139.6527088,1,2,2016,5,14,18,7,12,10,23,419206.4216104913
18000,1834,50,2,10184.0,17000,35.624201,138.584328,1,2,2016,5,14,10,1,12,2,7,160154.27408881637
18001,1904,76,3,20177.0,38620,35.9920049,140.64036786659403,1,1,2016,5,14,20,7,12,16,12,108647.19724787172
18002,1404,61,2,13616.0,15165,34.7251498,137.8751465,1,2,2016,5,21,23,1,13,5,2,121931.65375695453
18003,1503,66,2,8011.0,15349,35.848468350000005,139.97511131070166,1,2,2016,5,21,4,7,13,22,18,909504.2720337403
